codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
902010,,50,-23.002466,-43.325882,48.4,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38374.3,2023-12-18 15:54:37,2023-12-18,15:54:28
902026,,31,-23.001024,-43.368495,28.8,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],65476.6,2023-12-18 15:54:37,2023-12-18,09:00:14
901089,,53,-22.911113,-43.400809,58.4,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],91134.0,2023-12-18 15:54:37,2023-12-18,15:53:13
86850,,14,-23.008182,-43.442758,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3,2023-12-18 15:54:37,2023-05-03,09:22:53
901062,,52,-22.964651,-43.391727,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],98600.7,2023-12-18 15:54:37,2023-12-18,15:41:51
902033,,46,-22.946594,-43.371911,49.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],72332.5,2023-12-18 15:54:37,2023-12-18,15:54:11
902053,,46,-22.98216,-43.365803,55.7,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],68642.4,2023-12-18 15:54:37,2023-12-18,15:54:23
902035,,31,-23.002004,-43.366724,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],61439.4,2023-12-18 15:54:37,2023-12-18,15:44:47
E902000,,43,-22.965563,-43.390501,11.3,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],26151.0,2023-12-18 15:54:37,2023-12-18,15:54:28
901067,,22,-22.965347,-43.391598,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],79393.2,2023-12-18 15:54:37,2023-12-18,15:45:16
E902004,,42,-22.879102,-43.340994,19.1,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],38860.4,2023-12-18 15:54:37,2023-12-18,15:54:29
902062,,43,-22.964514,-43.391695,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],66275.6,2023-12-18 15:54:37,2023-12-18,15:54:11
902048,,31,-23.002124,-43.366969,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],56925.7,2023-12-18 15:54:37,2023-12-18,07:58:13
902058,,46,-22.915383,-43.361224,24.9,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],65545.0,2023-12-18 15:54:37,2023-12-18,15:54:25
902021,,46,-23.002026,-43.36614,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],60007.8,2023-12-18 15:54:37,2023-12-18,14:11:42
901068,,51,-22.899374,-43.397743,54.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],96551.4,2023-12-18 15:54:37,2023-12-18,15:54:16
902003,,42,-22.852823,-43.319767,24.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],39885.9,2023-12-18 15:54:37,2023-12-18,15:54:23
902102,,40,-22.876332,-43.329596,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21466.1,2023-12-18 15:54:37,2023-12-18,15:01:51
901016,,22,-22.965337,-43.391248,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],11298.8,2023-12-18 15:54:37,2023-12-18,15:12:05
902133,,12,-23.002551,-43.366481,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],3471.0,2023-12-18 15:54:37,2023-12-18,14:39:00
901082,,53,-22.964554,-43.391953,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],88677.1,2023-12-18 15:54:37,2023-12-18,15:34:46
902061,,46,-22.841917,-43.275625,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],54430.0,2023-12-18 15:54:37,2023-12-18,15:54:21
902066,,43,-22.964548,-43.391731,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],65023.1,2023-12-18 15:54:37,2023-12-18,15:16:37
902005,,50,-22.99998,-43.35173,39.8,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],47767.4,2023-12-18 15:54:37,2023-12-18,15:54:15
902052,,43,-22.839825,-43.240097,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],72766.2,2023-12-18 15:54:37,2023-12-18,15:54:19
902050,,31,-23.00201,-43.366191,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],63102.4,2023-12-18 15:54:37,2023-12-18,09:18:10
902016,,50,-22.965648,-43.392009,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,11377.6,2023-12-18 15:54:37,2023-12-18,15:28:51
902019,,50,-22.973267,-43.36578,14.3,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],5317.6,2023-12-18 15:54:37,2023-12-18,15:54:12
E902009,,50,-22.965763,-43.391675,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,19861.8,2023-12-18 15:54:37,2023-12-18,15:11:05
902063,,46,-22.885857,-43.343713,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],68738.6,2023-12-18 15:54:37,2023-12-18,15:54:13
902017,,50,-23.000223,-43.366877,17.1,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],51166.6,2023-12-18 15:54:37,2023-12-18,15:52:34
E902015,,50,-22.973374,-43.377611,57.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],30714.4,2023-12-18 15:54:37,2023-12-18,15:54:13
902057,,43,-22.83949,-43.239783,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],60120.5,2023-12-18 15:54:37,2023-12-18,15:54:20
902060,,46,-22.872896,-43.336307,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],66224.899,2023-12-18 15:54:37,2023-12-18,15:54:29
902008,,50,-22.972295,-43.401103,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43967.8,2023-12-18 15:54:37,2023-12-18,15:54:11
902047,,31,-23.002062,-43.366296,5.7,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],26888.2,2023-12-18 15:54:37,2023-12-18,09:11:26
902007,,50,-22.962449,-43.39305,38.3,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],50836.9,2023-12-18 15:54:37,2023-12-18,15:54:19
902051,,43,-22.839669,-43.240093,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],69647.6,2023-12-18 15:54:37,2023-12-18,15:51:44
902067,,31,-23.001043,-43.367694,24.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],68495.7,2023-12-18 15:54:37,2023-12-18,09:48:17
901088,,53,-22.884459,-43.399419,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],91050.7,2023-12-18 15:54:37,2023-12-18,15:54:29
901078,,52,-22.964778,-43.391951,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],58029.6,2023-12-18 15:54:37,2023-12-18,14:45:32
901098,,52,-22.96532,-43.391322,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],60853.3,2023-12-18 15:54:37,2023-12-18,15:54:27
901090,,22,-22.964681,-43.391477,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],64598.7,2023-12-18 15:54:37,2023-12-18,14:46:22
901055,,0,-22.751515,-43.286964,0.0,,,61519.0,2023-12-18 15:54:37,2023-12-18,14:55:32
901076,,52,-22.964611,-43.392136,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],60156.7,2023-12-18 15:54:37,2023-12-18,14:57:30
902054,,43,-22.965689,-43.391283,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],74736.1,2023-12-18 15:54:37,2023-12-18,15:35:18
901079,,53,-23.000888,-43.367179,0.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],84212.7,2023-12-18 15:54:37,2023-12-18,15:40:01
901084,,53,-22.964492,-43.391805,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],102270.1,2023-12-18 15:54:37,2023-12-18,15:32:31
901070,,22,-23.000899,-43.331481,59.8,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],70768.9,2023-12-18 15:54:37,2023-12-18,15:54:29
902080,,46,-22.891144,-43.347719,29.3,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],72394.9,2023-12-18 15:54:37,2023-12-18,15:54:14
901081,,22,-23.006611,-43.312041,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],75924.7,2023-12-18 15:54:37,2023-12-18,15:54:17
902065,,46,-22.854067,-43.251784,0.0,ida,46 - GARAGEM X PENHA1,61072.3,2023-12-18 15:54:37,2023-12-18,15:42:16
901069,,22,-22.964471,-43.391935,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25981.7,2023-12-18 15:54:37,2023-12-18,14:27:44
901074,,52,-22.964526,-43.391764,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],71011.5,2023-12-18 15:54:37,2023-12-18,15:46:35
901085,,53,-22.958079,-43.393264,60.3,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],28860.2,2023-12-18 15:54:37,2023-12-18,15:54:13
902073,,41,-23.008168,-43.439675,27.6,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29637.8,2023-12-18 15:54:37,2023-12-18,15:54:24
902030,,41,-22.936512,-43.371681,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31879.9,2023-12-18 15:54:37,2023-12-18,15:53:38
902071,,31,-23.002484,-43.366247,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],68653.4,2023-12-18 15:54:37,2023-12-18,08:48:03
RJG7D28 MOTO,RJG7D28,0,-23.00078,-43.364649,0.0,,,1625.3,2023-12-18 15:54:37,2023-12-06,11:47:56
902072,,31,-23.002065,-43.36605,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],58770.3,2023-12-18 15:54:37,2023-12-18,12:29:17
902101,,40,-23.002727,-43.366152,23.9,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27803.0,2023-12-18 15:54:37,2023-12-18,09:59:31
902068,,46,-23.00217,-43.365867,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],70484.7,2023-12-18 15:54:37,2023-12-18,13:39:52
902064,,46,-22.854808,-43.252094,0.0,ida,46 - GARAGEM X PENHA1,0.0,2023-12-18 15:54:37,2023-12-18,10:47:01
902070,,31,-23.002141,-43.366902,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],74256.4,2023-12-18 15:54:37,2023-12-18,08:07:19
901083,,53,-23.000995,-43.364394,12.3,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],103795.7,2023-12-18 15:54:37,2023-12-18,15:53:55
901087,,35,-22.964615,-43.391664,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],81268.1,2023-12-18 15:54:37,2023-12-18,15:33:30
902085,,31,-23.002113,-43.366028,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],64813.2,2023-12-18 15:54:37,2023-12-18,15:29:57
E902012,,50,-22.965445,-43.391814,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,11735.8,2023-12-18 15:54:37,2023-12-17,21:58:33
E902001,,43,-22.839714,-43.240094,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],42008.6,2023-12-18 15:54:37,2023-12-18,15:54:28
E902006,,50,-23.006881,-43.312321,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49692.3,2023-12-18 15:54:37,2023-12-18,15:54:26
E902011,,50,-23.006484,-43.313669,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38875.9,2023-12-18 15:54:37,2023-12-18,15:54:16
E902014,,50,-22.973238,-43.383408,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38801.0,2023-12-18 15:54:37,2023-12-18,15:54:13
E902002,,42,-22.839164,-43.241145,25.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],40609.6,2023-12-18 15:54:37,2023-12-18,15:54:30
901095,,51,-22.952848,-43.39036,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],0.0,2023-12-18 15:54:37,2023-12-18,15:54:30
902069,,46,-22.867301,-43.334783,33.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],63368.6,2023-12-18 15:54:37,2023-12-18,15:54:22
902094,,40,-23.001529,-43.367807,14.8,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],32089.9,2023-12-18 15:54:37,2023-12-18,10:30:54
903068,,14,-23.007972,-43.44021,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],10868.8,2023-12-18 15:54:37,2023-12-18,15:31:30
901097,,22,-22.999944,-43.362126,22.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],68561.8,2023-12-18 15:54:37,2023-12-18,15:54:21
902081,,41,-22.890327,-43.347179,34.8,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],32027.1,2023-12-18 15:54:37,2023-12-18,15:54:21
902075,,41,-22.921297,-43.370325,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],8232.7,2023-12-18 15:54:37,2023-12-18,15:54:18
902013,,50,-23.00032,-43.341736,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39632.2,2023-12-18 15:54:37,2023-12-18,15:54:14
902082,,40,-23.001403,-43.365633,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],31575.4,2023-12-18 15:54:37,2023-12-18,15:54:24
903062,,14,-23.008391,-43.440991,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],52704.1,2023-12-18 15:54:37,2023-12-18,15:22:17
902089,,41,-22.877579,-43.336905,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],30421.1,2023-12-18 15:54:37,2023-12-18,15:54:12
903041,,17,-22.905035,-43.556958,10.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],47975.6,2023-12-18 15:54:37,2023-12-18,15:41:07
903051,,14,-23.008616,-43.440178,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],62691.9,2023-12-18 15:54:37,2023-12-18,15:24:48
902055,,31,-23.002406,-43.366514,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11.0,2023-12-18 15:54:37,2023-12-18,15:54:19
903044,,14,-23.008373,-43.441011,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],63234.4,2023-12-18 15:54:37,2023-12-18,15:17:18
902086,,41,-23.008477,-43.439856,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31009.9,2023-12-18 15:54:37,2023-12-18,15:54:22
903036,,17,-22.915309,-43.60645,28.1,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],181971.7,2023-12-18 15:54:37,2023-12-18,15:54:14
902043,,46,-22.93647,-43.371739,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],63524.1,2023-12-18 15:54:37,2023-12-18,15:51:45
902036,,46,-22.854811,-43.252054,0.0,ida,46 - GARAGEM X PENHA1,67327.6,2023-12-18 15:54:37,2023-12-18,15:36:07
903039,,14,-23.008116,-43.440404,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],49808.5,2023-12-18 15:54:37,2023-12-18,15:48:31
903047,,17,-22.921747,-43.646169,50.2,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],48389.8,2023-12-18 15:54:37,2023-12-18,15:54:15
902074,,41,-22.898736,-43.352909,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],30525.2,2023-12-18 15:54:37,2023-12-18,15:54:18
902039,,46,-23.001443,-43.367313,17.3,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],64531.7,2023-12-18 15:54:37,2023-12-18,15:30:33
903040,,14,-23.008368,-43.440877,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],11194.1,2023-12-18 15:54:37,2023-12-18,15:34:39
902044,,46,-22.842503999999998,-43.254391,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],61550.6,2023-12-18 15:54:37,2023-12-18,14:06:29
902038,,46,-22.851164,-43.310429,8.1,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],41025.5,2023-12-18 15:54:37,2023-12-18,15:54:11
903048,,17,-22.916673,-43.607158,0.0,ida,17 - GARAGEM X CAMPO GRANDE,40208.5,2023-12-18 15:54:37,2023-12-18,15:52:38
902041,,46,-22.973279,-43.377197,47.7,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],70115.8,2023-12-18 15:54:37,2023-12-18,15:54:15
903064,,14,-23.008264,-43.440801,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],52111.9,2023-12-18 15:54:37,2023-12-18,15:34:46
902037,,43,-22.940671,-43.372439,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],71068.7,2023-12-18 15:54:37,2023-12-18,15:54:25
903069,,17,-22.916903,-43.633216,9.6,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],63553.9,2023-12-18 15:54:37,2023-12-18,15:54:16
902034,,31,-23.001273,-43.364505,10.7,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],60540.5,2023-12-18 15:54:37,2023-12-18,08:44:39
902088,,40,-23.00104,-43.365923,5.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29111.8,2023-12-18 15:54:37,2023-12-18,10:30:52
902042,,43,-22.839244,-43.240037,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],67132.1,2023-12-18 15:54:37,2023-12-18,15:54:17
902040,,43,-22.965827,-43.391621,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],68483.4,2023-12-18 15:54:37,2023-12-18,15:37:36
903049,,17,-22.80385,-43.341282,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],4771.6,2023-12-18 15:54:37,2023-12-16,10:13:31
903038,,17,-22.902055,-43.556302,6.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],55717.5,2023-12-18 15:54:37,2023-12-18,15:21:51
903053,,14,-23.008116,-43.440628,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],59685.3,2023-12-18 15:54:37,2023-12-18,15:44:28
903042,,17,-22.908822,-43.578461,47.2,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],46105.3,2023-12-18 15:54:37,2023-12-18,15:49:50
902087,,41,-23.008635,-43.440427,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29949.8,2023-12-18 15:54:37,2023-12-18,15:54:28
903050,,17,-22.916608,-43.607026,0.0,ida,17 - GARAGEM X CAMPO GRANDE,0.0,2023-12-18 15:54:37,2023-12-18,15:53:26
903067,,17,-22.910072,-43.582256,43.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],59138.6,2023-12-18 15:54:37,2023-12-18,15:44:17
RJG7D29 MOTO,RJG7D29,0,-23.000791,-43.3638,0.0,,,6833.1,2023-12-18 15:54:37,2023-12-18,15:26:07
902076,,31,-23.002158,-43.36601,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],57776.2,2023-12-18 15:54:37,2023-12-18,15:31:49
902083,,41,-23.008674,-43.440523,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],23425.2,2023-12-18 15:54:37,2023-12-18,15:54:22
902096,,41,-22.970439,-43.400337,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33606.2,2023-12-18 15:54:37,2023-12-18,15:54:16
902084,,40,-23.002066,-43.36596,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31466.1,2023-12-18 15:54:37,2023-12-18,13:29:24
902100,,40,-22.977994,-43.365342,59.2,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],33236.6,2023-12-18 15:54:37,2023-12-18,15:48:14
903059,,14,-23.00835,-43.440862,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],9994.7,2023-12-18 15:54:37,2023-12-18,15:42:23
903043,,17,-22.901924,-43.55482,7.5,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],46927.0,2023-12-18 15:54:37,2023-12-18,15:20:12
902079,,43,-22.839853,-43.240131,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],60255.7,2023-12-18 15:54:37,2023-12-18,14:54:01
903066,,14,-23.008566,-43.440139,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],57723.0,2023-12-18 15:54:37,2023-12-18,15:33:39
902098,,40,-23.002248,-43.365781,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],30129.0,2023-12-18 15:54:37,2023-12-18,15:31:47
902099,,40,-22.944428,-43.37216,62.5,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],34081.6,2023-12-18 15:54:37,2023-12-18,15:54:20
902093,,41,-22.952908,-43.375102,47.2,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],30581.1,2023-12-18 15:54:37,2023-12-18,15:54:28
902091,,40,-23.001986,-43.366608,3.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],35923.3,2023-12-18 15:54:37,2023-12-18,08:26:49
901099,,51,-23.008625,-43.440215,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],60448.6,2023-12-18 15:54:37,2023-12-18,15:19:49
903046,,14,-23.008373,-43.441027,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],58941.1,2023-12-18 15:54:37,2023-12-18,15:33:37
902077,,46,-22.8415,-43.2772,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],67999.4,2023-12-18 15:54:37,2023-12-18,15:54:26
902104,,40,-22.916207,-43.361663,33.3,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29827.5,2023-12-18 15:54:37,2023-12-18,15:54:19
902106,,40,-23.002529,-43.36664,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],29050.2,2023-12-18 15:54:37,2023-12-18,14:25:25
902108,,40,-22.889116,-43.346324,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],7296.2,2023-12-18 15:54:37,2023-12-18,15:54:28
902109,,43,-22.940446,-43.372452,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],28109.0,2023-12-18 15:54:37,2023-12-18,15:54:23
903061,,17,-22.928789,-43.676079,43.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],10248.2,2023-12-18 15:54:37,2023-12-18,15:54:22
903070,,35,-22.856579,-43.258781,36.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],24990.0,2023-12-18 15:54:37,2023-11-29,14:00:41
902126,,18,-23.006732,-43.313038,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],8302.1,2023-12-18 15:54:37,2023-12-18,15:26:50
86887,KRQ6875,10,-22.920173,-43.608368,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],39235.9,2023-12-18 15:54:37,2023-11-11,23:01:07
903065,,17,-22.903452,-43.556628,25.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24137.7,2023-12-18 15:54:37,2023-12-18,15:27:48
902132,,10,-22.968529,-43.620834,33.8,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],3438.9,2023-12-18 15:54:37,2023-12-18,15:29:50
902156,,10,-23.021135,-43.496715,34.4,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],23375.3,2023-12-18 15:54:37,2023-12-18,15:54:16
902151,,13,-23.020316,-43.501253,59.4,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],12402.1,2023-12-18 15:54:37,2023-12-18,15:54:23
902131,,12,-23.002168,-43.366762,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],2782.9,2023-12-18 15:54:37,2023-12-18,08:54:54
902153,,10,-22.938263,-43.666686,40.7,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2259.9,2023-12-18 15:54:37,2023-12-18,04:36:39
902137,,12,-23.00196,-43.36583,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],4589.5,2023-12-18 15:54:37,2023-12-18,11:06:26
902129,,10,-22.920402,-43.607159,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],3379.2,2023-12-18 15:54:37,2023-12-18,15:47:33
902128,,25,-23.000649,-43.364647,0.0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],8372.799,2023-12-18 15:54:37,2023-12-18,15:40:30
902146,,18,-23.006549,-43.315239,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],11556.5,2023-12-18 15:54:37,2023-12-18,14:43:36
902144,,10,-23.002558,-43.366438,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],54305.2,2023-12-18 15:54:37,2023-12-18,14:20:40
902150,,25,-23.000322,-43.397156,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],3409.7,2023-12-18 15:54:37,2023-12-18,15:50:57
Etios KYO8080,KYO8080,0,-22.876947,-43.329385,0.0,,,9187.2,2023-12-18 15:54:37,2023-12-18,13:56:26
902127,,12,-23.011664,-43.532041,61.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],2896.9,2023-12-18 15:54:37,2023-12-18,15:52:32
861039050366992,,0,-23.317433,-46.578731,0.0,,,3927.3,2023-12-18 15:54:37,2023-12-18,15:44:45
861039050367040,,0,-23.490421,-46.547824,68.3,,,5071.1,2023-12-18 15:54:37,2023-12-18,15:53:48
